unique_id,d_pool_id,d_pool_name,d_model_id,d_model_name,table_name,column_name
da1f57a6-3485-4eb3-944d-12825f56687e.step_executions.execution_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_executions,execution_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_executions.scheduling_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_executions,scheduling_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_executions.message,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_executions,message
da1f57a6-3485-4eb3-944d-12825f56687e.step_executions.task_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_executions,task_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_executions.task_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_executions,task_type
da1f57a6-3485-4eb3-944d-12825f56687e.step_executions.manual_connection,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_executions,manual_connection
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.table_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,table_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.table_schema,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,table_schema
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.table_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,table_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.step_task_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,step_task_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.step_task_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,step_task_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.task_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,task_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.task_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,task_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.execution_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,execution_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.step_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,step_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.task_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,task_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.job_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,job_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.schedule_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,schedule_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.execution_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,execution_type
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,data_pool_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,data_pool_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.data_connection_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,data_connection_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.scheduling_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,scheduling_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.scheduling_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,scheduling_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.data_job_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,data_job_id
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.data_job_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,data_job_name
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.mode,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,mode
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,created_at
da1f57a6-3485-4eb3-944d-12825f56687e.extraction_tables_lineage.task_created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,extraction_tables_lineage,task_created_at
da1f57a6-3485-4eb3-944d-12825f56687e.data_pool_tables.table_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_pool_tables,table_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_pool_tables.table_schema,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_pool_tables,table_schema
da1f57a6-3485-4eb3-944d-12825f56687e.data_pool_tables.table_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_pool_tables,table_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_pool_tables.table_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_pool_tables,table_type
da1f57a6-3485-4eb3-944d-12825f56687e.data_pool_tables.column_count,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_pool_tables,column_count
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.source_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,source_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.source_schema,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,source_schema
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.source_table,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,source_table
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.target_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,target_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.target_schema,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,target_schema
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.target_table,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,target_table
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.task_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,task_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.task_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,task_name
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.execution_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,execution_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.step_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,step_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.task_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,task_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.job_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,job_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.schedule_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,schedule_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.execution_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,execution_type
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,data_pool_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,data_pool_name
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.data_connection_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,data_connection_name
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.scheduling_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,scheduling_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.scheduling_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,scheduling_name
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.data_job_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,data_job_id
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.data_job_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,data_job_name
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.mode,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,mode
da1f57a6-3485-4eb3-944d-12825f56687e.transformation_tables_lineage.created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,transformation_tables_lineage,created_at
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.table_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,table_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.table_schema,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,table_schema
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.table_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,table_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.table_alias_or_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,table_alias_or_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.task_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,task_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_model_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_model_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.task_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,task_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.execution_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,execution_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.step_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,step_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.load_history_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,load_history_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.task_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,task_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.job_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,job_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.schedule_execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,schedule_execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.execution_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,execution_type
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_pool_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_pool_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_connection_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_connection_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.scheduling_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,scheduling_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.scheduling_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,scheduling_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_job_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_job_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_job_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_job_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.mode,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,mode
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,created_at
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.data_model_created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,data_model_created_at
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_tables_lineage.row_count,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_tables_lineage,row_count
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,created_at
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_model_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_model_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.load_history_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,load_history_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.status,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,status
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.execution_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,execution_type
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.load_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,load_type
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_model_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_pool_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_pool_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.table_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,table_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.table_alias,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,table_alias
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_connection_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_connection_id
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_connection_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_connection_name
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.data_connection_type,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,data_connection_type
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.row_count,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,row_count
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.message,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,message
da1f57a6-3485-4eb3-944d-12825f56687e.data_model_execution_events.execution_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,data_model_execution_events,execution_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,id
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.created_at,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,created_at
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,data_pool_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.execution_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,execution_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.execution_item_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,execution_item_id
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.status,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,status
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.clean_status,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,clean_status
da1f57a6-3485-4eb3-944d-12825f56687e.step_execution_events.message,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,da1f57a6-3485-4eb3-944d-12825f56687e,Data Lineage Monitoring,step_execution_events,message
