unique_id,d_pool_id,d_pool_name,d_model_id,d_model_name,table_name,column_name,USED_NOT_USED,UNIQUE_SOURCE_ID,UNIQUE_TARGET_ID,SOURCE_ID,SOURCE_NAME,SOURCE_ATTRIBUTE,SOURCE_NODE_TYPE,SOURCE_TYPE,SOURCE_PQL,SOURCE_STUDIO_ASSET_ID,SOURCE_STUDIO_ASSET_TYPE,TARGET_ID,TARGET_NAME,TARGET_ATTRIBUTE,TARGET_NODE_TYPE,TARGET_STUDIO_ASSET_ID,TARGET_STUDIO_ASSET_TYPE,DATA_SOURCE_ID,KNOWLEDGE_MODEL_KEY,KNOWLEDGE_MODEL_ID,DATA_MODEL_ID,DATA_MODEL_NAME,DATA_POOL_ID,DATA_POOL_NAME,NODE_TYPE_COMBINED
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.newvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,NewValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.oldvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,OldValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.salesorderitem_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,SalesOrderItem_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_cancelsalesorderitem.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CancelSalesOrderItem,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.changedattribute,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,ChangedAttribute,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.customeraccountdebititem_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,CustomerAccountDebitItem_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.newvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,NewValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.oldvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,OldValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomeraccountdebititem.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerAccountDebitItem,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.changedattribute,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,ChangedAttribute,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.customermastercreditmanagement_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,CustomerMasterCreditManagement_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.newvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,NewValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.oldvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,OldValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changecustomermastercreditmanagement.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeCustomerMasterCreditManagement,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.changedattribute,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,ChangedAttribute,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.newvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,NewValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.oldvalue,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,OldValue,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.salesorderitemblock_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,SalesOrderItemBlock_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_changesalesorderitemblock.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ChangeSalesOrderItemBlock,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_clearcustomeraccountitem.customeraccountclearingassignment_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ClearCustomerAccountItem,CustomerAccountClearingAssignment_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_clearcustomeraccountitem.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ClearCustomerAccountItem,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_clearcustomeraccountitem.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ClearCustomerAccountItem,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_clearcustomeraccountitem.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ClearCustomerAccountItem,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_clearcustomeraccountitem.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_ClearCustomerAccountItem,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoheader.creditmemo_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoHeader,CreditMemo_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoheader.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoHeader,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoheader.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoHeader,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoheader.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoHeader,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoheader.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoHeader,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoitem.creditmemo_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoItem,CreditMemo_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoitem.creditmemoitem_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoItem,CreditMemoItem_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoitem.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoItem,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoitem.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoItem,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoitem.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoItem,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcreditmemoitem.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCreditMemoItem,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcustomerinvoice.customerinvoice_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCustomerInvoice,CustomerInvoice_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcustomerinvoice.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCustomerInvoice,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcustomerinvoice.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCustomerInvoice,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcustomerinvoice.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCustomerInvoice,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createcustomerinvoice.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateCustomerInvoice,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createdunningnotices.customeraccountdebititem_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateDunningNotices,CustomerAccountDebitItem_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createdunningnotices.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateDunningNotices,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createdunningnotices.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateDunningNotices,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createdunningnotices.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateDunningNotices,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createdunningnotices.level,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateDunningNotices,Level,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createdunningnotices.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateDunningNotices,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderheader.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderHeader,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderheader.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderHeader,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderheader.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderHeader,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderheader.salesorder_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderHeader,SalesOrder_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderheader.time,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderHeader,Time,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderitem.executedby,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderItem,ExecutedBy,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderitem.executiontype,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderItem,ExecutionType,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderitem.id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderItem,ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderitem.salesorder_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderItem,SalesOrder_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
0ad397d5-ca2a-4a57-a0ab-76dc042117a0.t_e_celonis_createsalesorderitem.salesorderitem_id,6cd287bb-c8da-419d-9faa-2b42e8a08ec4,OCPM Data Pool,0ad397d5-ca2a-4a57-a0ab-76dc042117a0,test:perspective_celonis_AccountsReceivable,t_e_celonis_CreateSalesOrderItem,SalesOrderItem_ID,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
