node,node_name,category,asset_type,asset_id,data_model_id,data_model_name,data_pool_id,data_pool_name
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.mapping_nodes.data_pool_name,mapping_nodes.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.mapping_nodes.data_pool_id,mapping_nodes.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.mapping_nodes.category,mapping_nodes.category,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.last_execution_status,data_job_executions.last_execution_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.execution_duration,data_job_executions.execution_duration,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.end_time_execution,data_job_executions.end_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.start_time_execution,data_job_executions.start_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_pools.data_pool_name,data_pools.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_pools.data_pool_id,data_pools.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.imported_tables.target_table_id,imported_tables.target_table_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.schedule_execution_events.created_at,schedule_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.schedule_execution_events.clean_status,schedule_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_model_executions.data_model_id,data_model_executions.data_model_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.task_execution_events.created_at,task_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.task_execution_events.clean_status,task_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.task_execution_events.status,task_execution_events.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.step_executions.last_end_time,step_executions.last_end_time,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.step_executions.last_start_time,step_executions.last_start_time,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_pool_tables.table_origin_imported_flag_,data_pool_tables.table_origin_imported_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_pool_tables.table_origin_transformation_flag_,data_pool_tables.table_origin_transformation_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_pool_tables.table_origin_extraction_flag_,data_pool_tables.table_origin_extraction_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.transformation_tables.target_id,transformation_tables.target_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.step_execution_events.status,step_execution_events.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_execution_events.created_at,data_job_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_execution_events.clean_status,data_job_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.lineage_mapping.task_target,lineage_mapping.task_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.node,mapping_nodes.node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.data_schema_name,mapping_nodes.data_schema_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.data_schema_id,mapping_nodes.data_schema_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.node_name,mapping_nodes.node_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.data_pool_name,mapping_nodes.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.data_pool_id,mapping_nodes.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
75fa6a46-61c2-455b-b04b-c4e42762ce5a.mapping_nodes.category,mapping_nodes.category,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,75fa6a46-61c2-455b-b04b-c4e42762ce5a,80fea3cc-e1ba-4bbf-a29a-da1d2e50557f,Test Data Model,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.step_execution_item_id_target,lineage_mapping.step_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.execution_id_target,lineage_mapping.execution_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.task_id_target,lineage_mapping.task_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.task_name_target,lineage_mapping.task_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.last_step_complete_execution_status,lineage_mapping.last_step_complete_execution_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.end_time_logs_step_level,lineage_mapping.end_time_logs_step_level,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.data_pool_id_target,lineage_mapping.data_pool_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.target_node,lineage_mapping.target_node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.job_execution_item_id_target,lineage_mapping.job_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.scheduling_name_target,lineage_mapping.scheduling_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.schedule_execution_item_id_target,lineage_mapping.schedule_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.data_job_name_target,lineage_mapping.data_job_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.end_time_logs_task_level,lineage_mapping.end_time_logs_task_level,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.source_node,lineage_mapping.source_node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.node_name_target,lineage_mapping.node_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.data_pool_name_source,lineage_mapping.data_pool_name_source,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.id,lineage_mapping.id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.start_time_logs_step_level,lineage_mapping.start_time_logs_step_level,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.start_time_logs_task_level,lineage_mapping.start_time_logs_task_level,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.last_execution_complete_status,lineage_mapping.last_execution_complete_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.task_id_target_for_url,lineage_mapping.task_id_target_for_url,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.task_execution_item_id_target,lineage_mapping.task_execution_item_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.last_task_execution_status,lineage_mapping.last_task_execution_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.data_job_id_target,lineage_mapping.data_job_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.data_job_name_source,lineage_mapping.data_job_name_source,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.task_target,lineage_mapping.task_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.scheduling_id_target,lineage_mapping.scheduling_id_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.last_step_execution_status,lineage_mapping.last_step_execution_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.lineage_mapping.data_pool_name_target,lineage_mapping.data_pool_name_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.schedule_execution_events.name,schedule_execution_events.name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.task_name,data_model_tables.task_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.data_pool_name,data_model_tables.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.created_at,data_model_tables.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.data_pool_id,data_model_tables.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.task_id,data_model_tables.task_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.data_job_id,data_model_tables.data_job_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.table_id,data_model_tables.table_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
4d63f4e9-1e92-454e-a128-f161f43f18d6.data_model_tables.table_name,data_model_tables.table_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
